StudentID,Hours Studied,Previous Scores,Extracurricular Activities,Sleep Hours,Sample Question Papers Practiced,Performance
6677,8,91,Yes,7,6,Distinction
6678,3,59,Yes,6,3,Poor
6679,9,78,Yes,6,0,Good
6680,9,80,Yes,4,8,Good
6681,2,79,No,5,8,Average
6682,8,98,Yes,8,2,Distinction
6683,5,52,No,8,5,Poor
6684,4,53,Yes,5,6,Poor
6685,5,83,Yes,8,3,Good
6686,4,79,No,8,5,Average
6687,8,92,No,8,8,Distinction
6688,4,61,Yes,9,9,Poor
6689,6,57,Yes,6,5,Poor
6690,2,87,No,6,6,Average
6691,5,68,No,6,5,Average
6692,6,82,Yes,5,6,Good
6693,5,55,Yes,7,0,Poor
6694,2,85,Yes,9,5,Average
6695,7,74,No,9,8,Good
6696,4,92,Yes,8,2,Good
6697,8,73,No,4,5,Average
6698,7,42,No,6,3,Poor
6699,7,43,Yes,9,6,Poor
6700,9,93,Yes,9,6,Distinction
6701,1,44,No,4,8,Poor
6702,6,49,Yes,8,3,Poor
6703,6,91,Yes,9,7,Good
6704,6,68,No,9,7,Average
6705,6,71,Yes,7,7,Average
6706,7,70,No,4,7,Average
6707,6,41,No,8,5,Poor
6708,1,51,Yes,8,7,Poor
6709,3,66,No,6,5,Poor
6710,2,44,No,7,9,Poor
6711,6,76,Yes,8,1,Average
6712,8,66,No,7,2,Average
6713,3,62,Yes,6,5,Poor
6714,8,72,No,4,6,Average
6715,8,43,No,9,3,Poor
6716,5,98,No,9,0,Good
6717,8,60,No,5,3,Average
6718,6,63,No,5,5,Poor
6719,5,83,No,5,7,Average
6720,9,70,No,9,3,Good
6721,7,83,Yes,7,9,Good
6722,8,87,No,5,0,Good
6723,1,63,Yes,4,4,Poor
6724,2,88,No,8,6,Average
6725,8,92,No,7,5,Distinction
6726,9,49,Yes,9,2,Poor
6727,4,88,Yes,4,6,Average
6728,9,88,Yes,9,3,Distinction
6729,4,89,No,7,4,Good
6730,9,41,Yes,7,6,Poor
6731,7,70,No,7,1,Average
6732,2,64,No,6,3,Poor
6733,9,43,Yes,8,3,Poor
6734,4,90,No,5,5,Good
6735,8,50,Yes,6,6,Poor
6736,7,56,Yes,8,3,Poor
6737,7,83,Yes,9,9,Good
6738,8,41,Yes,5,0,Poor
6739,1,45,No,6,0,Poor
6740,5,48,No,6,4,Poor
6741,2,44,Yes,4,0,Poor
6742,2,59,Yes,6,2,Poor
6743,1,68,No,7,8,Poor
6744,5,60,No,9,2,Poor
6745,2,48,Yes,6,2,Poor
6746,4,67,No,7,8,Average
6747,3,94,No,8,4,Good
6748,3,47,No,8,7,Poor
6749,2,70,No,7,9,Poor
6750,6,59,Yes,4,8,Poor
6751,2,66,No,4,5,Poor
6752,8,47,Yes,8,6,Poor
6753,8,93,Yes,9,6,Distinction
6754,5,60,Yes,6,6,Poor
6755,7,67,No,8,3,Average
6756,4,62,No,8,1,Poor
6757,1,45,Yes,7,1,Poor
6758,2,42,No,4,6,Poor
6759,4,44,Yes,9,9,Poor
6760,1,48,Yes,7,6,Poor
6761,8,46,No,8,9,Poor
6762,9,99,No,5,6,Distinction
6763,4,43,No,6,7,Poor
6764,3,78,Yes,8,2,Average
6765,2,44,Yes,7,4,Poor
6766,5,50,No,5,5,Poor
6767,3,54,Yes,5,7,Poor
6768,7,73,Yes,8,7,Average
6769,6,52,Yes,9,9,Poor
6770,1,93,No,4,2,Average
6771,8,87,No,5,3,Good
6772,2,46,No,6,5,Poor
6773,5,79,Yes,7,3,Average
6774,9,45,No,7,9,Poor
6775,8,95,Yes,7,3,Distinction
6776,2,78,Yes,8,4,Average
6777,9,89,Yes,7,9,Distinction
6778,5,69,No,7,6,Average
6779,6,61,Yes,6,1,Poor
6780,3,64,No,4,1,Poor
6781,3,67,Yes,9,9,Average
6782,8,93,No,8,8,Distinction
6783,2,59,No,8,3,Poor
6784,2,78,No,7,4,Average
6785,5,42,No,6,2,Poor
6786,6,44,No,5,1,Poor
6787,2,40,No,7,9,Poor
6788,5,54,No,7,7,Poor
6789,7,65,No,8,3,Average
6790,8,42,Yes,8,0,Poor
6791,7,79,Yes,7,5,Average
6792,8,96,Yes,8,5,Distinction
6793,9,80,Yes,6,1,Good
6794,5,86,Yes,5,1,Good
6795,5,81,No,5,7,Average
6796,4,73,No,5,6,Average
6797,9,91,No,7,1,Distinction
6798,5,44,No,9,9,Poor
6799,2,70,No,7,0,Poor
6800,8,90,Yes,7,7,Distinction
6801,7,52,Yes,6,9,Poor
6802,8,82,No,5,1,Good
6803,3,40,Yes,8,4,Poor
6804,4,61,Yes,8,5,Poor
6805,5,54,No,4,9,Poor
6806,6,65,No,4,0,Average
6807,1,57,Yes,9,1,Poor
6808,4,87,Yes,8,9,Good
6809,5,48,No,5,3,Poor
6810,7,40,Yes,7,1,Poor
6811,5,82,No,8,5,Good
6812,1,48,Yes,9,3,Poor
6813,7,62,Yes,9,2,Average
6814,8,82,No,8,5,Good
6815,7,84,Yes,4,8,Good
6816,4,97,No,5,7,Good
6817,8,41,Yes,8,1,Poor
6818,5,53,Yes,7,2,Poor
6819,9,77,No,7,1,Good
6820,5,79,Yes,6,9,Average
6821,1,57,No,7,6,Poor
6822,9,55,No,8,8,Average
6823,5,92,Yes,8,0,Good
6824,6,68,No,7,2,Average
6825,4,83,No,4,5,Average
6826,6,50,No,5,3,Poor
6827,8,45,Yes,9,9,Poor
6828,3,42,No,8,9,Poor
6829,5,53,No,7,0,Poor
6830,2,99,Yes,9,8,Good
6831,2,41,No,7,6,Poor
6832,7,71,No,8,6,Average
6833,6,70,No,6,0,Average
6834,4,50,Yes,5,8,Poor
6835,5,61,Yes,8,7,Average
6836,1,42,Yes,9,9,Poor
6837,7,89,Yes,7,4,Good
6838,8,70,Yes,6,3,Average
6839,9,72,Yes,8,0,Average
6840,8,63,No,5,8,Average
6841,5,40,Yes,6,7,Poor
6842,3,83,Yes,9,1,Average
6843,9,54,Yes,7,3,Average
6844,6,76,Yes,4,3,Average
6845,5,66,No,5,6,Average
6846,3,77,No,6,2,Average
6847,6,87,Yes,8,7,Good
6848,3,66,No,8,6,Poor
6849,6,83,Yes,6,9,Good
6850,4,51,No,8,3,Poor
6851,2,42,Yes,6,8,Poor
6852,8,69,Yes,5,5,Average
6853,4,71,Yes,8,2,Average
6854,9,62,Yes,5,6,Average
6855,7,41,No,7,5,Poor
6856,2,46,Yes,7,7,Poor
6857,4,73,No,7,4,Average
6858,5,71,No,7,5,Average
6859,3,92,No,8,0,Good
6860,9,78,Yes,6,7,Good
6861,5,71,No,8,0,Average
6862,2,82,No,9,2,Average
6863,3,82,No,8,1,Average
6864,9,53,Yes,5,5,Poor
6865,7,42,No,6,7,Poor
6866,2,85,Yes,4,7,Average
6867,9,71,No,4,6,Average
6868,4,82,No,6,6,Average
6869,9,75,Yes,4,7,Good
6870,2,56,Yes,6,4,Poor
6871,4,87,No,5,2,Good
6872,5,42,Yes,5,1,Poor
6873,2,96,No,8,2,Good
6874,1,49,No,4,2,Poor
6875,7,92,Yes,6,6,Distinction
6876,1,86,Yes,5,0,Average
6877,8,79,Yes,8,6,Good
6878,3,57,No,4,5,Poor
6879,6,42,No,4,9,Poor
6880,7,78,No,4,1,Average
6881,1,49,Yes,5,9,Poor
6882,6,91,Yes,5,0,Good
6883,7,48,Yes,4,8,Poor
6884,6,85,No,5,1,Good
6885,4,94,Yes,4,3,Good
6886,1,85,Yes,7,8,Average
6887,9,50,No,5,8,Poor
6888,4,99,Yes,6,0,Good
6889,7,72,Yes,5,1,Average
6890,7,75,No,4,1,Average
6891,2,65,No,6,1,Poor
6892,1,66,No,8,7,Poor
6893,8,77,No,6,7,Good
6894,8,61,No,6,9,Average
6895,7,65,No,5,7,Average
6896,8,61,Yes,9,3,Average
6897,3,44,Yes,6,7,Poor
6898,2,74,No,6,6,Average
6899,7,41,No,4,7,Poor
6900,8,74,Yes,5,0,Average
6901,1,48,No,4,2,Poor
6902,9,90,No,5,9,Distinction
6903,4,90,Yes,8,5,Good
6904,4,88,Yes,9,0,Good
6905,3,57,No,6,3,Poor
6906,6,82,No,5,8,Average
6907,1,51,Yes,6,6,Poor
6908,6,42,No,6,0,Poor
6909,2,57,Yes,7,5,Poor
6910,9,95,Yes,4,5,Distinction
6911,2,77,No,9,1,Average
6912,7,46,Yes,5,5,Poor
6913,1,72,Yes,8,9,Poor
6914,7,45,Yes,9,1,Poor
6915,5,57,No,7,7,Poor
6916,8,84,No,4,6,Good
6917,4,61,No,8,5,Poor
6918,7,90,Yes,8,9,Good
6919,6,78,Yes,6,5,Average
6920,5,90,No,4,8,Good
6921,4,48,Yes,7,8,Poor
6922,7,74,Yes,5,9,Average
6923,5,62,No,5,9,Average
6924,5,51,Yes,7,1,Poor
6925,1,91,Yes,6,2,Average
6926,2,63,Yes,6,9,Poor
6927,5,89,Yes,8,6,Good
6928,3,79,Yes,4,9,Average
6929,2,48,Yes,8,8,Poor
6930,4,52,No,5,5,Poor
6931,4,79,No,7,0,Average
6932,4,93,Yes,4,6,Good
6933,4,81,No,7,0,Average
6934,3,56,No,4,4,Poor
6935,7,46,No,9,8,Poor
6936,9,56,Yes,5,9,Average
6937,5,94,No,5,9,Good
6938,4,89,Yes,9,8,Good
6939,2,63,No,4,0,Poor
6940,2,41,No,6,5,Poor
6941,5,74,Yes,4,2,Average
6942,7,67,No,5,8,Average
6943,9,58,Yes,7,2,Average
6944,7,72,No,8,1,Average
6945,5,60,No,7,7,Poor
6946,6,92,No,5,2,Good
6947,3,49,No,7,4,Poor
6948,5,92,Yes,6,5,Good
6949,8,85,Yes,6,9,Good
6950,1,84,No,4,9,Average
6951,1,48,Yes,7,0,Poor
6952,7,77,No,7,6,Average
6953,5,45,Yes,5,6,Poor
6954,5,90,Yes,4,4,Good
6955,1,92,Yes,4,8,Average
6956,9,81,No,7,1,Good
6957,1,94,Yes,8,4,Average
6958,5,74,Yes,7,1,Average
6959,9,57,No,7,1,Average
6960,4,92,No,7,8,Good
6961,8,58,No,6,6,Average
6962,6,44,Yes,9,3,Poor
6963,3,64,Yes,4,7,Poor
6964,4,50,Yes,9,3,Poor
6965,2,49,Yes,6,0,Poor
6966,1,56,Yes,8,9,Poor
6967,8,75,Yes,5,2,Average
6968,1,65,No,8,9,Poor
6969,1,70,Yes,4,0,Poor
6970,4,71,Yes,5,1,Average
6971,6,60,Yes,9,1,Poor
6972,9,57,No,8,6,Average
6973,1,99,Yes,4,3,Good
6974,7,57,No,8,9,Poor
6975,5,40,Yes,5,8,Poor
6976,8,53,No,5,1,Poor
6977,7,47,No,8,8,Poor
6978,4,41,No,6,5,Poor
6979,4,90,Yes,8,9,Good
6980,6,54,No,9,7,Poor
6981,6,99,Yes,8,6,Distinction
6982,9,73,No,8,7,Average
6983,5,75,Yes,6,8,Average
6984,8,40,No,7,7,Poor
6985,5,90,No,5,5,Good
6986,2,60,Yes,9,7,Poor
6987,6,81,No,4,7,Average
6988,9,40,Yes,5,1,Poor
6989,3,71,No,5,1,Average
6990,1,59,No,7,0,Poor
6991,1,93,Yes,5,9,Average
6992,3,86,Yes,5,1,Average
6993,5,75,Yes,6,6,Average
6994,3,78,No,6,2,Average
6995,9,69,Yes,6,3,Average
6996,8,46,Yes,6,3,Poor
6997,3,61,No,6,3,Poor
6998,9,96,Yes,9,1,Distinction
6999,6,89,Yes,4,5,Good
7000,7,84,No,7,0,Good
7001,4,49,No,8,4,Poor
7002,4,95,No,9,1,Good
7003,2,47,No,6,8,Poor
7004,5,66,No,7,1,Poor
7005,8,49,Yes,8,5,Poor
7006,7,53,No,5,3,Poor
7007,7,85,No,9,5,Good
7008,6,98,No,5,1,Good
7009,3,91,Yes,7,1,Good
7010,5,93,Yes,4,6,Good
7011,1,50,Yes,4,2,Poor
7012,7,45,Yes,7,2,Poor
7013,9,60,No,4,6,Average
7014,1,72,No,4,7,Poor
7015,2,58,No,5,6,Poor
7016,3,78,Yes,4,2,Average
7017,3,63,No,4,2,Poor
7018,8,57,Yes,7,6,Average
7019,7,74,Yes,4,2,Average
7020,6,91,Yes,9,1,Good
7021,4,82,No,6,6,Average
7022,9,76,No,6,2,Good
7023,1,58,No,7,4,Poor
7024,2,92,No,6,6,Good
7025,4,63,Yes,5,1,Poor
7026,3,95,No,9,7,Good
7027,1,73,Yes,9,1,Average
7028,5,61,Yes,7,3,Poor
7029,7,43,Yes,4,3,Poor
7030,2,96,Yes,6,7,Good
7031,5,49,Yes,5,0,Poor
7032,6,41,Yes,7,8,Poor
7033,7,47,Yes,7,5,Poor
7034,1,72,No,4,3,Poor
7035,7,98,No,8,5,Distinction
7036,4,77,Yes,6,5,Average
7037,8,82,No,5,8,Good
7038,4,98,No,7,3,Good
7039,6,67,No,6,7,Average
7040,9,49,No,5,0,Poor
7041,5,84,Yes,9,5,Good
7042,4,40,No,9,4,Poor
7043,8,73,Yes,5,2,Average
7044,9,42,Yes,9,3,Poor
7045,4,48,No,7,7,Poor
7046,3,44,No,6,9,Poor
7047,8,81,Yes,5,1,Good
7048,5,49,Yes,7,7,Poor
7049,2,51,No,6,6,Poor
7050,9,57,No,6,0,Average
7051,3,97,Yes,7,1,Good
7052,2,60,No,6,6,Poor
7053,1,60,Yes,8,2,Poor
7054,8,40,Yes,5,1,Poor
7055,3,42,Yes,5,0,Poor
7056,7,44,Yes,6,6,Poor
7057,1,64,No,7,2,Poor
7058,1,97,Yes,4,5,Good
7059,9,88,Yes,9,9,Distinction
7060,8,47,No,6,7,Poor
7061,3,56,No,4,5,Poor
7062,6,48,Yes,6,6,Poor
7063,3,71,No,4,5,Average
7064,4,45,No,6,6,Poor
7065,1,88,Yes,7,4,Average
7066,5,79,No,9,8,Average
7067,1,60,No,4,2,Poor
7068,1,46,No,8,5,Poor
7069,7,46,No,7,8,Poor
7070,6,86,No,9,0,Good
7071,2,78,Yes,6,4,Average
7072,2,93,No,4,3,Good
7073,7,66,Yes,9,8,Average
7074,1,47,Yes,5,0,Poor
7075,2,48,No,7,3,Poor
7076,8,67,No,4,0,Average
7077,6,54,No,7,2,Poor
7078,2,41,No,4,3,Poor
7079,7,46,No,5,0,Poor
7080,4,86,No,8,4,Good
7081,2,57,No,5,5,Poor
7082,6,61,No,6,0,Poor
7083,9,89,No,7,9,Good
7084,9,49,No,8,9,Poor
7085,8,93,No,7,3,Distinction
7086,3,89,No,9,3,Average
7087,3,72,Yes,4,0,Average
7088,2,46,No,6,1,Poor
7089,5,42,Yes,6,9,Poor
7090,4,53,Yes,7,4,Poor
7091,7,83,No,6,1,Good
7092,4,85,Yes,7,2,Good
7093,9,75,No,4,8,Good
7094,2,52,No,4,4,Poor
7095,6,55,Yes,7,0,Poor
7096,7,55,No,5,4,Poor
7097,4,93,Yes,5,2,Good
7098,6,44,Yes,4,0,Poor
7099,7,91,No,8,2,Good
7100,4,64,Yes,5,5,Poor
7101,8,77,Yes,7,9,Good
7102,9,77,No,4,4,Good
7103,1,89,Yes,6,0,Average
7104,7,77,No,6,1,Average
7105,9,78,No,5,4,Good
7106,5,95,No,8,8,Good
7107,2,95,No,9,4,Good
7108,6,87,Yes,5,4,Good
7109,7,80,No,8,0,Good
7110,2,65,Yes,5,4,Poor
7111,2,98,Yes,6,7,Good
7112,1,52,No,8,8,Poor
7113,4,83,No,6,9,Average
7114,7,90,No,7,2,Good
7115,9,65,Yes,7,3,Average
7116,3,94,No,4,6,Good
7117,7,94,Yes,6,6,Distinction
7118,7,40,No,6,0,Poor
7119,7,47,No,4,5,Poor
7120,2,43,Yes,7,8,Poor
7121,6,60,Yes,7,4,Average
7122,2,61,No,8,7,Poor
7123,6,90,No,8,9,Good
7124,3,92,No,9,8,Good
7125,2,97,Yes,7,9,Good
7126,6,76,No,9,9,Average
7127,2,88,No,5,2,Average
7128,5,42,Yes,6,0,Poor
7129,2,58,No,8,1,Poor
7130,3,40,Yes,5,4,Poor
7131,3,68,Yes,8,9,Poor
7132,6,62,No,4,6,Average
7133,6,72,No,6,5,Average
7134,3,94,Yes,9,3,Good
7135,3,91,Yes,9,8,Good
7136,1,80,No,8,3,Average
7137,7,62,Yes,7,2,Average
7138,8,44,Yes,9,4,Poor
7139,2,46,No,4,3,Poor
7140,4,96,Yes,4,1,Good
7141,7,97,Yes,7,2,Distinction
7142,8,45,Yes,4,6,Poor
7143,1,88,Yes,6,1,Average
7144,4,61,Yes,8,0,Poor
7145,6,88,Yes,4,1,Good
7146,3,52,No,6,7,Poor
7147,5,51,No,7,7,Poor
7148,9,43,No,8,9,Poor
7149,3,47,No,7,1,Poor
7150,5,76,Yes,8,5,Average
7151,8,70,No,4,6,Average
7152,6,76,Yes,4,0,Average
7153,4,84,No,8,6,Average
7154,8,65,Yes,6,7,Average
7155,3,82,No,6,8,Average
7156,3,47,Yes,6,7,Poor
7157,4,79,No,5,2,Average
7158,9,72,No,9,7,Good
7159,5,84,No,9,2,Good
7160,8,68,No,9,5,Average
7161,6,44,No,6,3,Poor
7162,3,67,Yes,4,6,Poor
7163,8,92,No,5,7,Distinction
7164,9,79,Yes,6,9,Good
7165,8,56,No,4,5,Poor
7166,4,94,No,5,9,Good
7167,6,62,No,4,3,Average
7168,1,84,Yes,8,7,Average
7169,4,48,No,4,6,Poor
7170,8,41,No,5,9,Poor
7171,1,71,Yes,6,7,Poor
7172,3,90,Yes,9,9,Good
7173,1,91,Yes,5,6,Average
7174,9,88,Yes,6,2,Distinction
7175,2,70,No,6,2,Poor
7176,9,46,Yes,7,8,Poor
7177,4,69,Yes,8,6,Average
7178,2,97,No,7,0,Good
7179,4,42,Yes,9,2,Poor
7180,6,90,Yes,5,0,Good
7181,7,90,Yes,7,5,Good
7182,3,95,No,9,1,Good
7183,3,48,Yes,6,6,Poor
7184,8,49,Yes,5,7,Poor
7185,5,85,Yes,7,5,Good
7186,4,89,No,4,4,Good
7187,7,97,No,9,9,Distinction
7188,7,86,Yes,9,3,Good
7189,9,65,No,8,8,Average
7190,9,40,Yes,4,7,Poor
7191,5,69,No,5,4,Average
7192,8,96,No,7,0,Distinction
7193,1,77,Yes,6,7,Average
7194,9,54,Yes,7,7,Average
7195,8,64,Yes,5,6,Average
7196,6,45,No,5,6,Poor
7197,3,57,Yes,5,7,Poor
7198,3,40,No,5,0,Poor
7199,8,95,No,9,2,Distinction
7200,5,42,Yes,7,3,Poor
7201,7,56,No,4,5,Poor
7202,5,87,No,6,9,Good
7203,8,47,Yes,6,9,Poor
7204,4,99,No,8,8,Good
7205,2,88,No,9,3,Average
7206,3,79,Yes,5,5,Average
7207,8,56,Yes,5,8,Average
7208,7,64,Yes,5,8,Average
7209,2,80,No,9,5,Average
7210,6,51,No,4,4,Poor
7211,9,68,No,5,2,Average
7212,4,64,Yes,8,4,Poor
7213,9,90,No,8,2,Distinction
7214,2,75,No,4,4,Average
7215,2,92,No,9,9,Average
7216,9,93,Yes,5,9,Distinction
7217,7,64,Yes,7,0,Average
7218,7,68,Yes,7,5,Average
7219,1,50,No,6,6,Poor
7220,6,99,No,4,1,Good
7221,7,43,Yes,7,2,Poor
7222,6,53,Yes,6,9,Poor
7223,6,85,No,8,8,Good
7224,2,77,Yes,6,7,Average
7225,6,56,No,5,3,Poor
7226,4,41,Yes,5,7,Poor
7227,9,47,Yes,8,7,Poor
7228,1,75,Yes,4,5,Average
7229,8,49,No,9,0,Poor
7230,5,46,Yes,5,1,Poor
7231,1,75,No,5,3,Poor
7232,4,55,Yes,6,3,Poor
7233,1,53,Yes,6,1,Poor
7234,6,55,No,6,8,Poor
7235,2,64,No,7,1,Poor
7236,5,80,Yes,8,5,Good
7237,7,43,No,4,4,Poor
7238,2,68,Yes,6,3,Poor
7239,6,95,No,4,5,Distinction
7240,6,45,No,6,3,Poor
7241,5,40,Yes,5,8,Poor
7242,5,78,Yes,4,9,Average
7243,3,40,No,7,6,Poor
7244,2,90,No,6,2,Average
7245,7,79,Yes,9,9,Good
7246,1,96,No,8,3,Good
7247,6,42,No,5,0,Poor
7248,6,40,No,6,5,Poor
7249,3,40,No,4,1,Poor
7250,2,78,Yes,6,3,Average
7251,2,60,Yes,5,4,Poor
7252,9,84,No,8,7,Good
7253,5,69,No,8,2,Average
7254,7,71,Yes,8,5,Average
7255,5,72,No,9,0,Average
7256,7,87,No,5,8,Good
7257,4,61,No,9,0,Poor
7258,8,69,No,9,1,Average
7259,7,93,No,6,0,Distinction
7260,5,85,Yes,5,7,Good
7261,6,43,No,5,3,Poor
7262,5,62,No,6,1,Poor
7263,7,94,No,7,6,Distinction
7264,2,83,Yes,9,7,Average
7265,5,64,No,8,8,Average
7266,3,51,No,4,4,Poor
7267,9,56,Yes,9,2,Average
7268,6,92,Yes,4,0,Good
7269,3,54,Yes,6,7,Poor
7270,7,49,Yes,4,5,Poor
7271,4,74,No,7,4,Average
7272,3,94,No,5,6,Good
7273,8,91,No,8,4,Good
7274,4,91,Yes,4,3,Good
7275,1,68,No,4,4,Poor
7276,6,51,Yes,6,6,Poor
7277,1,40,Yes,6,5,Poor
7278,5,40,No,5,9,Poor
7279,7,49,Yes,8,9,Poor
7280,6,57,Yes,4,8,Poor
7281,2,86,No,5,9,Average
7282,4,41,No,8,1,Poor
7283,2,88,Yes,5,6,Average
7284,1,47,No,4,0,Poor
7285,3,61,No,6,7,Poor
7286,3,61,Yes,6,3,Poor
7287,7,65,Yes,6,7,Average
7288,1,65,No,7,7,Poor
7289,9,48,No,5,3,Poor
7290,6,60,Yes,4,3,Poor
7291,4,70,No,5,4,Average
7292,3,91,Yes,6,6,Good
7293,3,82,Yes,9,5,Average
7294,2,45,No,9,0,Poor
7295,2,95,No,5,5,Good
7296,5,53,No,8,2,Poor
7297,9,72,No,9,8,Average
7298,2,46,No,9,2,Poor
7299,2,63,Yes,5,8,Poor
7300,6,48,No,7,4,Poor
7301,2,50,Yes,7,9,Poor
7302,4,95,No,6,7,Good
7303,6,62,Yes,4,8,Poor
7304,5,87,No,8,8,Good
7305,1,90,No,4,6,Average
7306,6,41,Yes,4,9,Poor
7307,1,54,No,8,0,Poor
7308,3,74,No,7,7,Average
7309,5,75,Yes,9,6,Average
7310,5,91,Yes,6,3,Good
7311,6,93,Yes,5,5,Good
7312,8,67,No,7,9,Average
7313,5,78,Yes,6,1,Average
7314,1,83,Yes,9,3,Average
7315,5,43,No,7,7,Poor
7316,3,49,No,8,3,Poor
7317,4,45,No,4,9,Poor
7318,8,96,No,8,3,Distinction
7319,7,69,No,9,3,Average
7320,5,93,No,5,9,Good
7321,2,85,Yes,8,8,Average
7322,6,74,Yes,9,1,Average
7323,6,88,No,4,6,Good
7324,6,82,Yes,7,2,Good
7325,9,49,Yes,6,3,Poor
7326,8,97,Yes,9,0,Distinction
7327,8,92,Yes,9,2,Distinction
7328,1,71,No,5,1,Poor
7329,5,81,No,7,9,Average
7330,7,81,Yes,9,6,Good
7331,6,42,No,9,5,Poor
7332,5,95,Yes,6,0,Good
7333,8,65,Yes,4,7,Average
7334,3,54,No,8,8,Poor
7335,6,56,Yes,7,0,Poor
7336,5,66,No,6,4,Average
7337,8,57,No,6,6,Average
7338,4,90,No,8,1,Good
7339,8,58,No,7,5,Average
7340,2,51,No,7,7,Poor
7341,9,63,No,4,7,Average
7342,9,44,No,7,9,Poor
7343,6,63,No,9,9,Average
7344,4,66,No,8,7,Poor
7345,4,87,Yes,7,5,Good
7346,6,69,No,4,5,Average
7347,5,54,Yes,6,2,Poor
7348,6,86,No,9,1,Good
7349,7,98,Yes,7,4,Distinction
7350,7,77,No,8,8,Good
7351,9,83,No,7,3,Good
7352,8,73,No,5,4,Average
7353,6,66,Yes,4,5,Average
7354,6,59,Yes,6,5,Poor
7355,5,80,No,5,3,Average
7356,1,71,Yes,8,3,Poor
7357,9,43,No,7,7,Poor
7358,9,44,Yes,4,4,Poor
7359,9,92,Yes,9,4,Distinction
7360,8,97,Yes,7,8,Distinction
7361,3,47,No,7,3,Poor
7362,1,61,Yes,7,6,Poor
7363,8,81,Yes,9,4,Good
7364,7,46,No,7,8,Poor
7365,5,61,No,4,7,Poor
7366,7,85,Yes,9,7,Good
7367,4,69,Yes,9,9,Average
7368,9,76,No,5,9,Good
7369,2,55,No,8,2,Poor
7370,9,54,No,9,8,Average
7371,9,44,No,5,7,Poor
7372,5,42,No,4,2,Poor
7373,1,62,Yes,8,9,Poor
7374,7,49,No,9,0,Poor
7375,4,44,No,6,4,Poor
7376,9,62,Yes,5,3,Average
7377,6,54,No,4,7,Poor
7378,3,57,No,4,5,Poor
7379,6,64,No,4,9,Average
7380,6,47,Yes,8,4,Poor
7381,5,70,No,7,8,Average
7382,2,60,No,6,5,Poor
7383,2,41,No,8,2,Poor
7384,7,61,No,8,5,Average
7385,2,47,Yes,9,3,Poor
7386,6,62,Yes,5,4,Average
7387,5,71,No,6,5,Average
7388,4,47,No,4,8,Poor
7389,7,43,No,8,2,Poor
7390,8,69,No,6,0,Average
7391,4,58,No,5,1,Poor
7392,1,62,No,7,7,Poor
7393,1,57,No,6,3,Poor
7394,1,92,Yes,4,6,Average
7395,1,68,No,8,1,Poor
7396,5,62,Yes,7,9,Average
7397,4,72,Yes,5,7,Average
7398,9,91,No,4,9,Distinction
7399,3,86,Yes,7,8,Average
7400,7,57,Yes,9,6,Poor
7401,8,93,Yes,9,9,Distinction
7402,6,83,No,5,0,Good
7403,1,72,Yes,4,1,Poor
7404,8,46,Yes,8,8,Poor
7405,3,90,No,5,9,Average
7406,8,67,No,7,6,Average
7407,4,40,Yes,4,2,Poor
7408,8,95,No,9,4,Distinction
7409,1,78,No,9,0,Average
7410,3,73,Yes,6,9,Average
7411,6,78,Yes,4,2,Good
7412,9,58,Yes,7,3,Average
7413,2,70,No,7,3,Poor
7414,1,52,Yes,6,6,Poor
7415,3,96,Yes,7,4,Good
7416,4,63,No,4,8,Poor
7417,5,44,No,9,6,Poor
7418,3,62,No,5,1,Poor
7419,2,58,No,9,7,Poor
7420,2,40,Yes,9,1,Poor
7421,7,72,Yes,4,6,Average
7422,9,98,Yes,7,4,Distinction
7423,2,89,No,6,9,Average
7424,7,95,Yes,6,5,Distinction
7425,7,72,No,8,3,Average
7426,7,71,No,6,4,Average
7427,3,98,No,6,4,Good
7428,7,67,Yes,7,6,Average
7429,1,76,No,5,3,Average
7430,1,80,Yes,5,4,Average
7431,5,51,Yes,7,3,Poor
7432,2,48,Yes,6,3,Poor
7433,9,89,No,4,7,Good
7434,7,94,Yes,9,4,Distinction
7435,4,50,Yes,9,8,Poor
7436,4,72,No,5,4,Average
7437,2,58,Yes,7,7,Poor
7438,5,93,No,4,2,Good
7439,4,96,Yes,6,6,Good
7440,1,81,No,7,0,Average
7441,8,73,No,5,4,Average
7442,3,46,No,4,1,Poor
7443,6,70,No,4,7,Average
7444,4,91,No,5,5,Good
7445,9,41,Yes,4,4,Poor
7446,7,58,Yes,9,2,Average
7447,9,77,Yes,5,0,Good
7448,3,71,Yes,9,9,Average
7449,1,49,No,7,9,Poor
7450,5,80,No,8,9,Average
7451,3,47,Yes,6,9,Poor
7452,6,65,No,7,7,Average
7453,8,69,Yes,9,4,Average
7454,4,50,No,6,8,Poor
7455,5,80,No,6,6,Average
7456,5,59,Yes,9,0,Poor
7457,4,99,Yes,9,0,Good
7458,4,59,No,5,6,Poor
7459,4,48,Yes,8,6,Poor
7460,4,47,Yes,9,8,Poor
7461,4,99,Yes,6,1,Good
7462,5,54,Yes,6,6,Poor
7463,2,73,No,7,1,Poor
7464,2,63,No,8,9,Poor
7465,9,72,No,8,9,Good
7466,2,80,No,6,1,Average
7467,6,80,Yes,8,4,Good
7468,2,84,Yes,7,8,Average
7469,5,79,Yes,5,8,Average
7470,4,66,No,6,9,Poor
7471,7,60,No,4,0,Poor
7472,7,44,No,6,6,Poor
